Topic	PC	Keywords	Text	label	tweet
1.0	0.1175	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['votar', 'votante', 'centro', 'derecho', 'imposible', 'nefasto', 'gestion', 'gobierno', 'cabeza', 'futuro', 'español', 'ordenar', 'desescalada', 'dialogado']	@user443	Hemos 🗳 lo que teníamos que votar. . El ❤️ de muchos votantes del centro derecha pedía un NO. . Imposible un SI a la nefasta gestión de este Gobierno. La cabeza pedía pensar en el futuro de los españoles. . Le damos los 15 últimos días para que ordenar una desescalada dialogada
5.0	0.1008	libertad, defender, español, democracia, justicia, victima, pueblo, eta, historia, defensa, rey, odio, memoria, constitucion, acto, democratico, institucion, vasco, recordar, dignidad	['joaquin', 'roble', 'separatista', 'lengua', 'vehiculo', 'intervencion', 'completo', 'sarcasmo', 'jumilla', 'valenciano']	@user448	Joaquín Robles a los separatistas: “Usan la lengua como vehículo para la... vía @user Intervenciones completas de @user @user con sarcasmo final: “después de escuchar que en Jumilla se habla valenciano ya me creo cualquier cosa”
6.0	0.1412	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['falso', 'centro', 'educacion', 'especial', 'infantil', 'concertado', 'asfixiado', 'español', 'garantizar', 'lengua', 'extranjero', 'obligar', 'inmersion', 'linguistico', 'catalan', 'lengua', 'materno', 'español']	@user448	@user Hilo falso: los centros de educación especial, infantil y concertada se verán asfixiados y muchos cerrarán. El español se “garantiza” como si fuera una lengua extranjera, pero se obliga a la inmersión lingüística en catalán aunque tu lengua materna sea el español.
1.0	0.1504	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['zurdito', 'votar', 'favor', 'alarma', 'justo', 'convertir', 'excepcion', 'encubierto', 'votar', 'razon', 'constitucional', 'votar', 'favor', 'teo', 'querer', 'subir', 'carro', 'patetismo']	@user448	A ver zurditos: votamos a favor del estado de alarma porque era justo. Cuando lo convirtieron en un estado de excepción encubierto votamos en contra. Y en esto nos da la razón el constitucional. El [POLITICAL_PARTY] votó siempre a favor y ahora Teo quiere subirse al carro. Patetismo total.
5.0	0.1266	libertad, defender, español, democracia, justicia, victima, pueblo, eta, historia, defensa, rey, odio, memoria, constitucion, acto, democratico, institucion, vasco, recordar, dignidad	['consumado', 'traicion', 'españa', 'lengua', 'materno', 'habitual', 'español', 'ccaa', 'lengua', 'cooficial', 'abstener', 'responsable', 'upn', 'votar', 'marginacion', 'español', 'españa']	@user448	Consumada la traición a España y a quienes tienen como lengua materna y habitual al español en las CCAA con lengua cooficial. [POLITICAL_PARTY], podemos y los demás (salvo el PNV que se abstiene) son responsables. [POLITICAL_PARTY],[POLITICAL_PARTY],[POLITICAL_PARTY] y UPN hemos votado en contra de la marginación del español en España
12.0	0.1023	españa, gobierno, español, presidente, andalucia, cumplir, apoyo, contar, merecer, tierra, permitir, esfuerzo, punto, recuperar, alto, andaluz, junta, region, representar, historico	['exactamente', 'existir', 'contenido', 'conceptualizado', 'roturado', 'tecnica', 'conceptualizar', 'funcionar', 'realismo']	@user448	@user @user @user @user @user Es eso exactamente. Porque el mundo, Mi, no existe sin M2 ni M3 ni M1. No hay contenidos de M1 no conceptualizados o roturados por las técnicas, aunque los haya por conceptualizar, pero entonces son M y no M1. Sólo poniendo a Dios puede funcionar el realismo.
3.0	0.1425	politica, politico, frente, mano, forma, realidad, demostrar, palabra, paso, responsabilidad, idea, libre, libro, respeto, escribir, servir, reconocer, articulo, discurso, orgullo	['importar', 'votante', 'importar', 'mentira', 'insulto', 'dedicar', 'responder', 'amar', 'españa', 'defender', 'partido', 'pro', 'abortista', 'pro', 'memoria', 'historico', 'defensor', 'globalismo']	@user448	@user @user Y quién ha dicho nada de eso? A mí no me importan los votantes del [POLITICAL_PARTY]. Me importan las mentiras e insultos que nos dedican a los de [POLITICAL_PARTY]. Y respondo. Y si ama usted a España no sé qué hace defendiendo a un partido pro abortista, pro memoria histórica y defensor del globalismo.
3.0	0.1024	politica, politico, frente, mano, forma, realidad, demostrar, palabra, paso, responsabilidad, idea, libre, libro, respeto, escribir, servir, reconocer, articulo, discurso, orgullo	['comprimir', 'texto', 'amablemente', 'compartir', 'principio', 'demos', 'griego', 'familia', 'estirpe', 'interesante', 'oposicion', 'civitas/polis', 'extraer', 'personalista']	@user448	@user @user Es que Bueno no comprime nada. No conocía el texto que amablemente comparte. En principio, el “demos” griego también refiere familias e incluso estirpes. Es interesante esa oposición civitas/polis. Pero no me parece que de ahí pueda extraerse lo del poder personalista.
10.0	0.1006	caso, mentira, civil, verguenza, negar, cara, periodista, policia, juez, condenar, denunciar, razon, corrupcion, mentir, grave, cargo, informacion, prensa, tipo, falso	['acojonante', 'partido', 'jacobino', 'pcch', 'hitler', 'principio', 'comprar', 'accion', 'empresa', 'fabricar', 'guillotina', 'acrertar']	@user448	@user Es acojonante: dice que [POLITICAL_PARTY] no va a pasar nunca del 20 por ciento (en Murcia tenemos el 28) pero cree que el partido jacobino está como el PCCh y el de Hitler, al principio. Voy a comprar acciones de la empresa que fabrique guillotinas, que igual acierta😂😂😂😂
3.0	0.1024	politica, politico, frente, mano, forma, realidad, demostrar, palabra, paso, responsabilidad, idea, libre, libro, respeto, escribir, servir, reconocer, articulo, discurso, orgullo	['regressar', 'marx', 'progressus', '...no', 'idea', 'pedanteria', 'ridiculo', 'entendido', 'convenir', 'estupido', 'concepcion', 'implantacion', 'politica']	@user448	@user @user @user “Regressus a Marx y progressus a Bueno” 😂😂😂...no tiene ni idea. Una pedantería ridícula para decir que él ha leído (y entendido poco) a ambos y va y viene de uno a otro según le convenga. Y otro día hablaré de su estúpida concepción de “implantación política”
2.0	0.103	millon, empleo, pagar, plan, empresa, trabajador, sector, impuesto, fondo, euro, ayuda, economia, autonomo, crisis, subir, dinero, luz, EUR, paro, reforma	['millon', 'votar', 'partido', 'islamista', 'implantar', 'sharia', 'reivindicar', 'feminismo', 'embutido', 'burka', 'lgtbi', 'ahorcado', 'grua', 'democratico', 'soltar', 'euro']	@user448	@user @user @user Y cuando sean 15 o más millones, si votan a un partido islamista e implantan la sharia ya le veremos a usted reivindicar el feminismo embutida en un burka y a los lgtbi ahorcados en grúas como en Irán, ese país tan democrático que le ha soltado 9 M de euros a Podemos
8.0	0.1301	familia, vida, amigo, compañero, casa, hijo, apoyo, recordar, padre, sentir, muerte, fuerte, morir, abrazo, madre, miedo, sufrir, paz, querido, pena	['rubalcar', 'hijo', 'sub', 'oficial', 'ejercito', 'aire', 'dictadura', 'chave', 'hijo', 'coronel', 'condecorado', 'franco', 'griñan', 'hijo', 'miembro', 'regimiento', 'guardia', 'franco', 'bono', 'padre', 'alcalde', 'falangista', 'pueblo', 'albacete']	@user448	2) Rubalcaba: hijo de sub oficial del ejército del aire durante la dictadura 3) Manuel Chaves: hijo de un coronel condecorado por Franco 4) J.A. Griñán, hijo de un miembro del regimiento de la guardia de Franco 5)José Bono: su padre: alcalde falangista en un pueblo de Albacete
3.0	0.1958	politica, politico, frente, mano, forma, realidad, demostrar, palabra, paso, responsabilidad, idea, libre, libro, respeto, escribir, servir, reconocer, articulo, discurso, orgullo	['mencion', 'lgtbi', 'interpretar', 'insulto', 'interesante', 'revelar', 'tremendo', 'hipocresia', 'insultar', 'mencion', 'insulto', 'comparar', 'millon', 'votante', 'organizacion', 'separatista', 'violento', 'lgtbi', 'insulto']	@user448	Que la mención a los lgtbi la interpreten como un insulto es interesante. Y revela su tremenda hipocresía: si les “insulta” la mención por algo será. Insulto es comparar a 4 millones de votantes de [POLITICAL_PARTY] con una organización separatista violenta, ¿llamar lgtbi a alguien es insulto?
5.0	0.1141	libertad, defender, español, democracia, justicia, victima, pueblo, eta, historia, defensa, rey, odio, memoria, constitucion, acto, democratico, institucion, vasco, recordar, dignidad	['burka', 'simbolo', 'resistencia', 'decolonialista', 'islam', 'tolerante', 'homosexualidad', 'taliban', 'encantador', 'iglesia', 'catolico', 'principal', 'gana', 'mandar', 'pastar', 'progrerio', 'epicuro']	@user448	Lo último: el burka es un símbolo de resistencia decolonialista. El Islam es tolerante con la homosexualidad. Los talibanes son encantadores y los de [POLITICAL_PARTY] y la iglesia católica somos el principal problema. Ya no tengo ni ganas de mandar a pastar a todo el progrerío. Ay, Epicuro!!!
3.0	0.1104	politica, politico, frente, mano, forma, realidad, demostrar, palabra, paso, responsabilidad, idea, libre, libro, respeto, escribir, servir, reconocer, articulo, discurso, orgullo	['tecnica', 'eristico', 'ejercito', 'sofista', 'contestar', 'insulto', 'tangente', 'exito', 'depender', 'numero', 'bobo', 'sectario', 'tragar', 'genero', 'argumento', 'epidictico', 'sinverguenzas']	@user448	@user @user Esa es la técnica eristica de Iglesias y su ejército de sofistas. No contestan más que con insultos o saliendo por la tangente. Su éxito depende del número de bobos o sectarios que se lo traguen. A este género de argumentos se les llama “epidicticos” y es propio de sinverguenzas
1.0	0.1123	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['relear', 'sacar', 'insulto', 'demagogia', 'perder', 'citar', 'recorte', 'punto', 'ridiculo']	@user448	Pues lo leo y releo y dice usted lo mismo todas las veces. Pero es que a usted lo sacan del insulto y la demagogia y se pierde. Usted cita los recortes del [POLITICAL_PARTY] en 2008 y punto. No haga más el ridículo
5.0	0.1549	libertad, defender, español, democracia, justicia, victima, pueblo, eta, historia, defensa, rey, odio, memoria, constitucion, acto, democratico, institucion, vasco, recordar, dignidad	['personal', 'discutir', 'galgo', 'podenco', 'dictadura', 'democracia', 'cubano', 'puro', 'formalismo', 'cuba', 'gobierno', 'criminal', 'inepto', 'incapaz', 'mantener', 'economia', 'conllevar', 'gobierno', 'corrupto', 'rico', 'comunista', 'robar', 'riqueza', 'nacion']	@user448	Aquí el personal discutiendo si galgos o podencos, si dictadura o democracia cubana. Puro formalismo. En Cuba hay un gobierno criminal, inepto, incapaz de mantener la economía y lo que conlleva. Y además, un gobierno corrupto de ricos comunistas que roba la riqueza de la nación
2.0	0.1347	millon, empleo, pagar, plan, empresa, trabajador, sector, impuesto, fondo, euro, ayuda, economia, autonomo, crisis, subir, dinero, luz, EUR, paro, reforma	['frontera', 'ilegal', 'millon', 'vivienda', 'alimento', 'escuela', 'asistencia', 'sanitario', 'deuda', 'impagable', 'millon', 'parado', 'derecho', 'voto']	@user448	@user @user @user Pues nada, abrimos las fronteras porque nadie es ilegal y cuando entren varios millones de personas me dice usted cómo se les da vivienda, alimentos, escuela y asistencia sanitaria en un país con una deuda impagable y varios millones de parados. Y también derecho a voto ¿no?
4.0	0.1122	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['juicio', 'analisis', 'axiologico', 'punto', 'confusion', 'notable', 'administrar', 'territorio', 'soberano', 'romano', 'territorial', 'significar']	@user448	@user @user Todo eso son juicios de valor. Los análisis de Bueno no son axiológicos en este punto. Tiene una confusión notable. Y todo Estado administra un territorio del que es soberano. Eso de que el poder Romano no era territorial no sé qué significa
11.0	0.1226	europa, fuerza, seguridad, canario, nacional, seguro, mantener, ayudar, foto, dificil, internacional, esperanza, puerta, guerra, agradecer, mostrar, condicion, solidaridad, labor, campo	['obedecer', 'mujer', 'paso', 'francia', 'italia', 'juerga', 'llorar', 'querer', 'padre', 'chico', 'mohamed', 'querer', 'aprender', 'mecanico', 'arabe', 'arreglar']	@user448	Me decían que no podían obedecer a una mujer. Iban de paso a Francia o Italia y allí estaban de juerga. Los de 1 lloraban todos los días porque querían volver con sus padres y eran buenos chicos. Mohamed quería aprender mecánica, no hablaba más que árabe. Me las arreglé...
10.0	0.1286	caso, mentira, civil, verguenza, negar, cara, periodista, policia, juez, condenar, denunciar, razon, corrupcion, mentir, grave, cargo, informacion, prensa, tipo, falso	['inventar', 'declaracion', 'violencia', 'facha', 'monarquia', 'ciego', 'desblocar', 'tuit', 'defender', 'igualdad', 'independencia', 'sexo']	@user448	@user @user Que no invente qué? Hay cientos de declaraciones de gente de [POLITICAL_PARTY] llamando a la violencia “contra los fachas”, contra la monarquía, etc. Está usted ciega. Le desbloqueé para que pueda ver mis tuits. Por último: en [POLITICAL_PARTY] defendemos la igualdad de todos con independencia del sexo.
1.0	0.1286	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['acojonante', 'defender', 'monarquia', 'eeuu', 'canova', 'donoso', 'cortes', 'constitucion', 'idea', 'hundir', 'pozo', 'oposicion', 'querer', 'podemita', 'oposicion']	@user448	Acojonante: Iglesias defendiendo la monarquía, a los EEUU, a Cánovas y a Donoso Cortés y la Constitución de 1812. Dando ideas al [POLITICAL_PARTY] para que no se hunda en el pozo. El [POLITICAL_PARTY] es la oposición que quieren los podemitas. Porque no es oposición.
4.0	0.1104	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['plazo', 'presentacion', 'propuesta', 'matematico', 'troncal', 'bachillerato', 'ciencia', 'tecnologia', 'troncal', 'matematico', 'aplicado', 'ccss', 'bach', 'humanidad', 'geometria', 'aplicado', 'arte']	@user448	@user El plazo de presentación acaba el 20. Nuestra propuesta es Matemáticas troncales en 1 y 2 del bachillerato de Ciencia y Tecnología. Troncal matemáticas aplicadas a las CCSS para bach de humanidades. Y una de geometría aplicada a las artes para 1 o 2.
8.0	0.133	familia, vida, amigo, compañero, casa, hijo, apoyo, recordar, padre, sentir, muerte, fuerte, morir, abrazo, madre, miedo, sufrir, paz, querido, pena	['lamentable', 'morir', 'hospital', 'recibir', 'iñeccion', 'letal', 'despenador', 'verdugo', 'muerte', 'digno', 'puñeta', 'templo', 'eufemismo', 'digno', 'morir', 'animal', 'rematar', 'sufrir', 'dignidad']	@user448	Lamentable: ¿morir en un hospital tras recibir una inyección letal por parte de un “despenador” o verdugo es una “muerte digna”? ¿De qué puñetas están hablando hoy en este templo del eufemismo? ¿Es digno morir como un animal al que rematan para que no sufra? Dignidad dicen...
1.0	0.1234	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['sofisma', 'justo', 'votante', 'lmh', 'ley', 'genero', 'ideologia', 'globalista', 'defender', 'votante', 'votar', 'socialista', 'tia']	@user448	@user Sofismas los justos. Un votante de [POLITICAL_PARTY] lo es por estar contra la LMH, las leyes de género, la ideología globalista y más cosas que defiende lo [POLITICAL_PARTY]. Si es votante de [POLITICAL_PARTY] debe votar a Monasterio. Socialista será su tía
0.0	0.1519	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['lunes', 'comision', 'educacion', 'presentar', 'pnl', 'ley', 'financiacion', 'educacion', 'justificacion', 'infrafinanciacion', 'cataluña', 'querer', 'dinero', 'decidir', 'apoyar', 'pnl', 'asumir', 'enmienda']	@user448	El lunes en la comisión de educación [POLITICAL_PARTY] presentó una PNL pidiendo una ley de financiación para la educación. La justificación era la infrafinanciación de ésta en Cataluña. Quieren más dinero del Estado. [POLITICAL_PARTY] decidió apoyar esta PNL siempre que asumieran nuestra enmienda (sigue)
6.0	0.1463	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['madre', 'hijo', 'escuela', 'infantil', 'subvencionado', 'sitio', 'colegio', 'publico', 'existir', 'plaza', 'bebe', 'instalacion', 'puericultor']	@user448	@user @user Esas madres podían llevar a sus hijos a estas escuelas infantiles subvencionadas. Cuando las cierren no los podrán llevar a ningún sitio porque en los colegios públicos no van a existir plazas para bebés de 0-2. Ni tienen instalaciones ni puericultores.
0.0	0.1245	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['señor', 'meno', 'mentiroso', 'pleno', 'congreso', 'gasto', 'publico', 'alumno', 'superior', 'vasco', 'españa', 'sofista', 'demagogo', 'ignorante', 'dato']	@user448	El señor Mena, de [POLITICAL_PARTY], me llamó mentiroso en el Pleno del Congreso por decir que el gasto público por alumno y año es más de un 60% superior en el País Vasco que en el resto de España: encima de sofista y demagogo es un ignorante. Aquí tienen los datos.
1.0	0.1161	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['cumplir', 'murciano', 'victoria', 'eleccion', 'anunciar', 'barrer', 'autonomico', 'equivocar', 'equipo', 'sorpasso']	@user448	Hoy se cumple un año desde que los murcianos dieron la victoria a [POLITICAL_PARTY] en las elecciones generales. Y hoy anuncian que el [POLITICAL_PARTY] va a barrer en las autonómicas. Se van a equivocar porque con nuestro equipo, con @user , @user y @user les vamos a dar el sorpasso
6.0	0.1103	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['imbecil', 'juzgar', 'orientacion', 'sexual', 'negativamente', 'positivamente', 'repugnar', 'juzgar', 'idea', 'suelto', 'errado']	@user448	@user A ver: hay gente muy imbécil que juzga a la gente por su orientación sexual. A veces negativamente y a veces positivamente. Me repugnan los dos por igual. A usted le juzgaré por su trabajo y por sus ideas. De lo 1 no sé nada. De lo 2, por lo que suelta aquí, me parece errado
5.0	0.0991	libertad, defender, español, democracia, justicia, victima, pueblo, eta, historia, defensa, rey, odio, memoria, constitucion, acto, democratico, institucion, vasco, recordar, dignidad	['defender', 'españa', 'unido', 'comunismo', 'urss', 'mierda', 'indefinido', 'prisionero', 'mito', 'siniestra', 'izquierda', 'pristino', 'anatema', 'idiota']	@user448	@user La cosa ha sido así: 1) defienden una España unida desde el comunismo. 2) No se lo creen ni ellos porque sin la URSS tal mierda es indefinida. 3) Como están prisioneros del mito de la siniestra se van a la izquierda prístina 4) [POLITICAL_PARTY] anatema. 5) Son idiotas
3.0	0.1141	politica, politico, frente, mano, forma, realidad, demostrar, palabra, paso, responsabilidad, idea, libre, libro, respeto, escribir, servir, reconocer, articulo, discurso, orgullo	['opinar', 'becario', 'practicamente', 'filosofia', 'sociologo', 'pelo', 'confundir', 'concepto', 'basico', 'circuito', 'logico', 'implantacion', 'politica', 'filosofia', 'razonamiento', 'hoc', 'torcido', 'orientado', 'camuflar', 'marxismo', 'vulgar']	@user448	@user @user @user Opino que este becario no sabe prácticamente nada de filosofía. Es un sociólogo de medio pelo que confunde conceptos básicos como el circuito lógico o implantación política de la filosofía. Todos sus razonamientos son ad hoc, torcidos y orientados a camuflar su marxismo vulgar
4.0	0.1141	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['regimen', 'hereda', 'proceso', 'transicion', 'multiple', 'institucion', 'natural', 'demagogia', 'interpretar', 'afectar', 'replica', 'unga', 'unga']	@user448	@user Pues lo decía porque el régimen del 78 hereda, en un proceso de “transición”, múltiples instituciones anteriores, como es natural. Pero esta gente de Podemos no sale de la demagogia e interpreta ese “somos” como si afectara sólo a [POLITICAL_PARTY]. Y si replicas de dicen “unga, unga”
8.0	0.1245	familia, vida, amigo, compañero, casa, hijo, apoyo, recordar, padre, sentir, muerte, fuerte, morir, abrazo, madre, miedo, sufrir, paz, querido, pena	['querido', 'respeto', 'amimar', 'bach', 'santo', 'tomas', 'anselmo', 'luterano', '...aunque', 'sonar']	@user448	@user Querido @user , con el debido respeto, por mucho que amemos a Bach, ponerlo por encima de Santo Tomás y de San Anselmo, siendo además luterano, como que no está bien...aunque suene mejor.
6.0	0.1563	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['derecho', 'programa', 'ideario', 'defender', 'existir', 'ficcion', 'juridico', 'matrimonio', 'gay', 'querer', 'pareja', 'homosexual', 'derecho', 'matrimonio']	@user448	@user Tiene los mismos derechos que cualquier otra persona. A ver si lee usted nuestro programa e ideario. Que uno defienda que no existe, más que como ficción jurídica, el matrimonio gay, no quiere decir que las parejas homosexuales no tengan derechos iguales a un matrimonio.
12.0	0.1175	españa, gobierno, español, presidente, andalucia, cumplir, apoyo, contar, merecer, tierra, permitir, esfuerzo, punto, recuperar, alto, andaluz, junta, region, representar, historico	['indocumentado', 'sectario', 'comparar', 'imposible', 'mar', 'centro', 'factible', 'trasvase', 'int', 'onexion', 'cuenca', 'argumentacion', 'hoc', 'repugnante', 'trasvase', 'ebro', 'querer', 'contentar']	@user448	@user @user Esta indocumentada y sectaria compara lo imposible (ver el mar desde el centro) con lo factible y necesario: trasvases, interconexión de las cuencas. Hace una argumentación ad hoc y repugnante. Si no hubo trasvase del Ebro fue porque el [POLITICAL_PARTY] de ZP no quiso, para contentar a [POLITICAL_PARTY]
7.0	0.116	calle, enhorabuena, equipo, feliz, celebrar, honor, alcalde, vecino, cultura, programa, obra, noche, provincia, suerte, participar, compartir, historia, acompañar, visitar, ayuntamiento	['compañero', 'desear', 'feliz', 'normal', 'salud', 'mostrar', 'paraje', 'sierra', 'precioso', 'pueblo', 'moratalla']	@user448	Para no ser menos que mi compañero @user, os deseo a todos un año nuevo feliz o, cuando menos, normal y con mucha salud. Y lo hago mostrando un paraje de las sierras de mi precioso pueblo: Moratalla.
10.0	0.1506	caso, mentira, civil, verguenza, negar, cara, periodista, policia, juez, condenar, denunciar, razon, corrupcion, mentir, grave, cargo, informacion, prensa, tipo, falso	['votante', 'partido', 'cultisimo', 'pseudo', 'periodista', 'cansancio', 'insulto', 'señora', 'farsante', 'semianalfabeta', 'leccion', 'mentira', 'impresentable']	@user448	Los votantes del resto de partidos deben ser todos cultísimos como la pseudo periodista esta. Qué cansancio tengo de tanto insulto. Señora @user: es usted una farsante semianalfabeta y me va a dar usted lecciones sobre la mentira y la verdad. Impresentable
0.0	0.114	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['rufian', 'analfabeto', 'pleno', 'confundir', 'cita', 'marx', 'gesto', 'empinar', 'codo', 'analfabeto', 'desconocer', 'historia', 'repetir', 'estafa', 'farsa', 'atontao']	@user448	@user Rufián es un analfabeto y no lo sabe. Ayer en el pleno confundió una cita de Marx y cuando se lo dije me hizo el gesto de empinar el codo. No hay nada peor que un analfabeto que desconoce que lo es. “La historia se repite como estafa” dijo. Es “como farsa” le dije...es un atontao
6.0	0.1687	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['falso', 'impartir', 'char', 'docente', 'docente', 'ley', 'controlar', 'ajeno', 'centro', 'impartir', 'charla', 'docencia']	@user448	@user @user Falso: los que imparten charlas y no son docentes no se sabe si lo tienen o no. Nadie lo pide. Los docentes lo tenemos todos por ley, pero no se controlan las personas ajenas al centro que imparten esas charlas. Al menos así era hasta abril de 2019 cuando dejé la docencia
3.0	0.1308	politica, politico, frente, mano, forma, realidad, demostrar, palabra, paso, responsabilidad, idea, libre, libro, respeto, escribir, servir, reconocer, articulo, discurso, orgullo	['entero', 'rio', 'considerar', 'teleologo', 'implicar', 'distinguir', 'teleologia', 'finalidad', 'pedante', 'profesor', 'filosofia', 'libro', 'disciplina', 'querer', 'leo']	@user448	@user @user @user @user @user @user @user @user @user @user A ver si se entera de que me río de que considere usted “teleologo” a alguien. Porque eso implica o que no sabe distinguir entre teleología y finalidad o que es usted un pedante. Soy profesor de filosofía y tengo más de 2000 libros de esta disciplina. Si quiere leo alguno más
5.0	0.1226	libertad, defender, español, democracia, justicia, victima, pueblo, eta, historia, defensa, rey, odio, memoria, constitucion, acto, democratico, institucion, vasco, recordar, dignidad	['pleno', 'pijo', 'asqueroso', 'fascista', 'franquista', 'señorito', 'golpista', 'xenofobo', 'mentiroso', 'homofobo', 'sustantivo', 'objetar', 'acoger', 'adjetivo', 'des-calificativo', 'insulto', 'mentira', 'reafirmar']	@user448	En el pleno de hoy nos han llamado: pijos, asquerosos, fascistas, franquistas, señoritos, golpistas, xenófobos, mentirosos y homófobos. Quienes no tienen nada sustantivo que objetar se acogen a los adjetivos des-calificativos. Vuestros insultos y mentiras nos reafirman.
6.0	0.1228	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['distinto', 'normal', 'distinto', 'forma', 'discriminacion', 'negar', 'derecho', 'afirmar', 'union', 'llamese', 'matrimonio', 'pareja', 'derecho', 'deber', 'analogo']	@user448	@user @user Si dos cosas son distintas lo normal es llamarlas de distinta forma. Habría discriminación si se negaran derechos. Pero desde el ppo vengo afirmando que una unión entre dos personas, llámese “matrimonio” o pareja de hecho han de tener derechos y deberes análogos.
3.0	0.1409	politica, politico, frente, mano, forma, realidad, demostrar, palabra, paso, responsabilidad, idea, libre, libro, respeto, escribir, servir, reconocer, articulo, discurso, orgullo	['periodista', 'comparar', 'votante', 'cdr', 'catalan', 'cubano', 'mencionar', 'atacar', 'orgullo', 'muchacho', 'colega', 'insulto', 'peste', 'insulto', 'gestoso']	@user448	O sea, un periodista compara a los votantes de [POLITICAL_PARTY] con los CDR (¿catalanes o cubanos?), @user menciona a quienes atacaron a [POLITICAL_PARTY] en “el orgullo” y el muchacho y sus colegas lo toman como un insulto y echan pestes sobre él. A ver: no veo el insulto de Gestoso por ningún lado
3.0	0.1427	politica, politico, frente, mano, forma, realidad, demostrar, palabra, paso, responsabilidad, idea, libre, libro, respeto, escribir, servir, reconocer, articulo, discurso, orgullo	['posar', 'libro', 'foto', 'españa', 'frente', 'europa', 'entregar', 'libro', 'regalado', 'gustavo', 'enviar', 'precisamente', 'publicar', 'rrss', 'elogiar', 'criticar']	@user448	@user @user @user @user No “posan”con sus libros. La foto de Abascal con España frente a Europa se la hice yo tras entregarle el libro regalado por Gustavo Bueno y para enviársela a él. Pero alguien -y no precisamente de [POLITICAL_PARTY]- a quien le llegó, la publicó en RRSS y no para elogiar sino para criticar.
12.0	0.0961	españa, gobierno, español, presidente, andalucia, cumplir, apoyo, contar, merecer, tierra, permitir, esfuerzo, punto, recuperar, alto, andaluz, junta, region, representar, historico	['crujir', 'diente', 'obligar', 'personal', 'comer', 'turron', 'alicante', 'gobierno', 'preparado', 'liberar', 'españa', 'ideologia', 'disolvente', 'nacion', 'tibio', 'aro', 'lgtbi', 'viogen']	@user448	@user @user ¿Crujir de dientes? ¿Crees que en [POLITICAL_PARTY] vamos a obligar al personal a comer turrón de Alicante? Lo que habrá es un gobierno preparado para liberar a España de las ideologías disolventes de la nación en lugar de tibios como [POLITICAL_PARTY] y [POLITICAL_PARTY] pasando por el aro de la MH, lgtbi y viogen.
